Filename,Sample_ID,Species,Dev_stage,Sex,Age,Phenotype,Tissue,Tissue_complete,Collected_by,Collection_date,Biomaterial_provider,Geographic_location,Ecotype,Body_mass,Testes_mass,Bird_ID,Gonadosomatic_index,Sample_Type,Batch,Seq_provider,Lib_prep,Lib_kit,Seq_prep,Seq_kit,Lib_size,RIN
s1324_S_HYP_02_R1.gz,s1324_S_HYP_02,Calidris pugnax,Adult,Male,4,Satellite,Hyp,Hypothalamus,Jasmine L. Loveland,6/8/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,175.34,3.48,1324,1.98,Total RNA,3,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),31001390,8.2
s1324_S_HYP_02_R2.gz,s1324_S_HYP_02,Calidris pugnax,Adult,Male,4,Satellite,Hyp,Hypothalamus,Jasmine L. Loveland,6/8/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,175.34,3.48,1324,1.98,Total RNA,3,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),31001390,8.2
s1324_S_LS_02_R1.gz,s1324_S_LS_02,Calidris pugnax,Adult,Male,4,Satellite,LS,Lateral septum,Jasmine L. Loveland,6/8/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,175.34,3.48,1324,1.98,Total RNA,3,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),35026832,7.9
s1324_S_LS_02_R2.gz,s1324_S_LS_02,Calidris pugnax,Adult,Male,4,Satellite,LS,Lateral septum,Jasmine L. Loveland,6/8/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,175.34,3.48,1324,1.98,Total RNA,3,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),35026832,7.9
s1324_S_NC_02_R1.gz,s1324_S_NC_02,Calidris pugnax,Adult,Male,4,Satellite,NC,Caudal nidopallium,Jasmine L. Loveland,6/8/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,175.34,3.48,1324,1.98,Total RNA,3,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),20994835,8.2
s1324_S_NC_02_R2.gz,s1324_S_NC_02,Calidris pugnax,Adult,Male,4,Satellite,NC,Caudal nidopallium,Jasmine L. Loveland,6/8/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,175.34,3.48,1324,1.98,Total RNA,3,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),20994835,8.2
s1324_S_PIT_01_R1.gz,s1324_S_PIT_01,Calidris pugnax,Adult,Male,4,Satellite,Pit,Pituitary gland,Jasmine L. Loveland,6/8/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,175.34,3.48,1324,1.98,Total RNA,2,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),24006051,NA
s1324_S_PIT_01_R2.gz,s1324_S_PIT_01,Calidris pugnax,Adult,Male,4,Satellite,Pit,Pituitary gland,Jasmine L. Loveland,6/8/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,175.34,3.48,1324,1.98,Total RNA,2,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),24006051,NA
s1324_S_POA_02_R1.gz,s1324_S_POA_02,Calidris pugnax,Adult,Male,4,Satellite,POM,Medial preoptic area,Jasmine L. Loveland,6/8/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,175.34,3.48,1324,1.98,Total RNA,3,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),29584225,8.1
s1324_S_POA_02_R2.gz,s1324_S_POA_02,Calidris pugnax,Adult,Male,4,Satellite,POM,Medial preoptic area,Jasmine L. Loveland,6/8/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,175.34,3.48,1324,1.98,Total RNA,3,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),29584225,8.1
s1324_S_RAP_03_R1.gz,s1324_S_RAP_03,Calidris pugnax,Adult,Male,4,Satellite,Rap,Raphe,Jasmine L. Loveland,6/8/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,175.34,3.48,1324,1.98,Total RNA,4,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),38898093,8.3
s1324_S_RAP_03_R2.gz,s1324_S_RAP_03,Calidris pugnax,Adult,Male,4,Satellite,Rap,Raphe,Jasmine L. Loveland,6/8/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,175.34,3.48,1324,1.98,Total RNA,4,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),38898093,8.3
s1324_S_TNA_03_R1.gz,s1324_S_TNA_03,Calidris pugnax,Adult,Male,4,Satellite,A+TnA,Nucleus taeniae of the amygdala and arcopallium,Jasmine L. Loveland,6/8/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,175.34,3.48,1324,1.98,Total RNA,4,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),32174537,7.8
s1324_S_TNA_03_R2.gz,s1324_S_TNA_03,Calidris pugnax,Adult,Male,4,Satellite,A+TnA,Nucleus taeniae of the amygdala and arcopallium,Jasmine L. Loveland,6/8/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,175.34,3.48,1324,1.98,Total RNA,4,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),32174537,7.8
s1324_S_VTA_03_R1.gz,s1324_S_VTA_03,Calidris pugnax,Adult,Male,4,Satellite,VTA+SN,Ventral tegmental area and substantia nigra,Jasmine L. Loveland,6/8/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,175.34,3.48,1324,1.98,Total RNA,4,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),22967603,8.2
s1324_S_VTA_03_R2.gz,s1324_S_VTA_03,Calidris pugnax,Adult,Male,4,Satellite,VTA+SN,Ventral tegmental area and substantia nigra,Jasmine L. Loveland,6/8/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,175.34,3.48,1324,1.98,Total RNA,4,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),22967603,8.2
s1328_I_GON_01_R1.gz,s1328_I_GON_01,Calidris pugnax,Adult,Male,5,Independent,Gon,Male gonads (testes),Jasmine L. Loveland,6/10/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,187.13,3.3,1328,1.76,Total RNA,2,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),27650080,9
s1328_I_GON_01_R2.gz,s1328_I_GON_01,Calidris pugnax,Adult,Male,5,Independent,Gon,Male gonads (testes),Jasmine L. Loveland,6/10/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,187.13,3.3,1328,1.76,Total RNA,2,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),27650080,9
s1328_I_HYP_02_R1.gz,s1328_I_HYP_02,Calidris pugnax,Adult,Male,5,Independent,Hyp,Hypothalamus,Jasmine L. Loveland,6/10/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,187.13,3.3,1328,1.76,Total RNA,3,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),38098629,7.4
s1328_I_HYP_02_R2.gz,s1328_I_HYP_02,Calidris pugnax,Adult,Male,5,Independent,Hyp,Hypothalamus,Jasmine L. Loveland,6/10/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,187.13,3.3,1328,1.76,Total RNA,3,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),38098629,7.4
s1328_I_LIV_01_R1.gz,s1328_I_LIV_01,Calidris pugnax,Adult,Male,5,Independent,Liv,Liver,Jasmine L. Loveland,6/10/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,187.13,3.3,1328,1.76,Total RNA,2,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),26775298,NA
s1328_I_LIV_01_R2.gz,s1328_I_LIV_01,Calidris pugnax,Adult,Male,5,Independent,Liv,Liver,Jasmine L. Loveland,6/10/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,187.13,3.3,1328,1.76,Total RNA,2,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),26775298,NA
s1328_I_LS_02_R1.gz,s1328_I_LS_02,Calidris pugnax,Adult,Male,5,Independent,LS,Lateral septum,Jasmine L. Loveland,6/10/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,187.13,3.3,1328,1.76,Total RNA,3,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),23268298,5.8
s1328_I_LS_02_R2.gz,s1328_I_LS_02,Calidris pugnax,Adult,Male,5,Independent,LS,Lateral septum,Jasmine L. Loveland,6/10/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,187.13,3.3,1328,1.76,Total RNA,3,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),23268298,5.8
s1328_I_NC_02_R1.gz,s1328_I_NC_02,Calidris pugnax,Adult,Male,5,Independent,NC,Caudal nidopallium,Jasmine L. Loveland,6/10/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,187.13,3.3,1328,1.76,Total RNA,3,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),18730895,7.3
s1328_I_NC_02_R2.gz,s1328_I_NC_02,Calidris pugnax,Adult,Male,5,Independent,NC,Caudal nidopallium,Jasmine L. Loveland,6/10/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,187.13,3.3,1328,1.76,Total RNA,3,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),18730895,7.3
s1328_I_PIT_01_R1.gz,s1328_I_PIT_01,Calidris pugnax,Adult,Male,5,Independent,Pit,Pituitary gland,Jasmine L. Loveland,6/10/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,187.13,3.3,1328,1.76,Total RNA,2,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),25361829,NA
s1328_I_PIT_01_R2.gz,s1328_I_PIT_01,Calidris pugnax,Adult,Male,5,Independent,Pit,Pituitary gland,Jasmine L. Loveland,6/10/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,187.13,3.3,1328,1.76,Total RNA,2,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),25361829,NA
s1328_I_POA_02_R1.gz,s1328_I_POA_02,Calidris pugnax,Adult,Male,5,Independent,POM,Medial preoptic area,Jasmine L. Loveland,6/10/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,187.13,3.3,1328,1.76,Total RNA,3,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),28578071,7.1
s1328_I_POA_02_R2.gz,s1328_I_POA_02,Calidris pugnax,Adult,Male,5,Independent,POM,Medial preoptic area,Jasmine L. Loveland,6/10/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,187.13,3.3,1328,1.76,Total RNA,3,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),28578071,7.1
s1328_I_RAP_03_R1.gz,s1328_I_RAP_03,Calidris pugnax,Adult,Male,5,Independent,Rap,Raphe,Jasmine L. Loveland,6/10/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,187.13,3.3,1328,1.76,Total RNA,4,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),34611425,7.3
s1328_I_RAP_03_R2.gz,s1328_I_RAP_03,Calidris pugnax,Adult,Male,5,Independent,Rap,Raphe,Jasmine L. Loveland,6/10/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,187.13,3.3,1328,1.76,Total RNA,4,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),34611425,7.3
s1328_I_TNA_03_R1.gz,s1328_I_TNA_03,Calidris pugnax,Adult,Male,5,Independent,A+TnA,Nucleus taeniae of the amygdala and arcopallium,Jasmine L. Loveland,6/10/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,187.13,3.3,1328,1.76,Total RNA,4,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),20484308,7
s1328_I_TNA_03_R2.gz,s1328_I_TNA_03,Calidris pugnax,Adult,Male,5,Independent,A+TnA,Nucleus taeniae of the amygdala and arcopallium,Jasmine L. Loveland,6/10/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,187.13,3.3,1328,1.76,Total RNA,4,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),20484308,7
s1328_I_VTA_03_R1.gz,s1328_I_VTA_03,Calidris pugnax,Adult,Male,5,Independent,VTA+SN,Ventral tegmental area and substantia nigra,Jasmine L. Loveland,6/10/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,187.13,3.3,1328,1.76,Total RNA,4,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),26284930,7.5
s1328_I_VTA_03_R2.gz,s1328_I_VTA_03,Calidris pugnax,Adult,Male,5,Independent,VTA+SN,Ventral tegmental area and substantia nigra,Jasmine L. Loveland,6/10/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,187.13,3.3,1328,1.76,Total RNA,4,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),26284930,7.5
s1330_I_ADR_01_R1.gz,s1330_I_ADR_01,Calidris pugnax,Adult,Male,3,Independent,Adr,Adrenal glands,Jasmine L. Loveland,6/13/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,179.12,2.5,1330,1.4,Total RNA,2,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),46104744,NA
s1330_I_ADR_01_R2.gz,s1330_I_ADR_01,Calidris pugnax,Adult,Male,3,Independent,Adr,Adrenal glands,Jasmine L. Loveland,6/13/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,179.12,2.5,1330,1.4,Total RNA,2,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),46104744,NA
s1330_I_BLO_01_R1.gz,s1330_I_BLO_01,Calidris pugnax,Adult,Male,3,Independent,Blo,Blood,Jasmine L. Loveland,6/13/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,179.12,2.5,1330,1.4,Total RNA,5,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),48740299,6.4
s1330_I_BLO_01_R2.gz,s1330_I_BLO_01,Calidris pugnax,Adult,Male,3,Independent,Blo,Blood,Jasmine L. Loveland,6/13/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,179.12,2.5,1330,1.4,Total RNA,5,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),48740299,6.4
s1330_I_GON_01_R1.gz,s1330_I_GON_01,Calidris pugnax,Adult,Male,3,Independent,Gon,Male gonads (testes),Jasmine L. Loveland,6/13/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,179.12,2.5,1330,1.4,Total RNA,2,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),37779561,NA
s1330_I_GON_01_R2.gz,s1330_I_GON_01,Calidris pugnax,Adult,Male,3,Independent,Gon,Male gonads (testes),Jasmine L. Loveland,6/13/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,179.12,2.5,1330,1.4,Total RNA,2,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),37779561,NA
s1330_I_HYP_02_R1.gz,s1330_I_HYP_02,Calidris pugnax,Adult,Male,3,Independent,Hyp,Hypothalamus,Jasmine L. Loveland,6/13/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,179.12,2.5,1330,1.4,Total RNA,3,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),43627551,7.5
s1330_I_HYP_02_R2.gz,s1330_I_HYP_02,Calidris pugnax,Adult,Male,3,Independent,Hyp,Hypothalamus,Jasmine L. Loveland,6/13/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,179.12,2.5,1330,1.4,Total RNA,3,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),43627551,7.5
s1330_I_LIV_01_R1.gz,s1330_I_LIV_01,Calidris pugnax,Adult,Male,3,Independent,Liv,Liver,Jasmine L. Loveland,6/13/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,179.12,2.5,1330,1.4,Total RNA,2,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),35971000,NA
s1330_I_LIV_01_R2.gz,s1330_I_LIV_01,Calidris pugnax,Adult,Male,3,Independent,Liv,Liver,Jasmine L. Loveland,6/13/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,179.12,2.5,1330,1.4,Total RNA,2,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),35971000,NA
s1330_I_LS_02_R1.gz,s1330_I_LS_02,Calidris pugnax,Adult,Male,3,Independent,LS,Lateral septum,Jasmine L. Loveland,6/13/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,179.12,2.5,1330,1.4,Total RNA,3,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),30571277,7.2
s1330_I_LS_02_R2.gz,s1330_I_LS_02,Calidris pugnax,Adult,Male,3,Independent,LS,Lateral septum,Jasmine L. Loveland,6/13/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,179.12,2.5,1330,1.4,Total RNA,3,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),30571277,7.2
s1330_I_NC_02_R1.gz,s1330_I_NC_02,Calidris pugnax,Adult,Male,3,Independent,NC,Caudal nidopallium,Jasmine L. Loveland,6/13/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,179.12,2.5,1330,1.4,Total RNA,3,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),25162236,7.4
s1330_I_NC_02_R2.gz,s1330_I_NC_02,Calidris pugnax,Adult,Male,3,Independent,NC,Caudal nidopallium,Jasmine L. Loveland,6/13/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,179.12,2.5,1330,1.4,Total RNA,3,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),25162236,7.4
